task-clock, context-switches, branches, branch-misses, cache-misses, cache-references, cycles:u, page-faults, sched:sched_switch, sched:sched_stat_runtime, sched:sched_wakeup, instructions:u, dTLB-load-misses, dTLB-loads, dTLB-stores, iTLB-loads, L1-dcache-load-misses, L1-dcache-loads, L1-dcache-stores, L1-icache-load-misses, sockets_bytes_in, throughput_b2a, similarity, time 
3994.527582, 617.0, 3972780784.0, 21663697.0, 40056961.0, 70214258.0, 9915803689.0, 211469.0, 617.0, 3973688512.0, 808.0, 17972350088.0, 19818565.0, 5040782052.0, 2390631222.0, 4951423.0, 151767655.0, 5212119517.0, 2526320543.0, 68547693.0, 13996886.0, 129624.0, 933527, 77351.79 
5728.818952, 636.0, 5705007914.0, 31419008.0, 123992362.0, 251344225.0, 11840626097.0, 259871.0, 636.0, 5722285039.0, 857.0, 20702554711.0, 23255851.0, 7508497062.0, 3140748055.0, 5904357.0, 437547462.0, 7153490697.0, 3087837122.0, 75734389.0, 16540131.0, 138342.0, 849654, 91407.99 
4158.51583, 657.0, 3940012532.0, 23929180.0, 60086602.0, 121029922.0, 9580491155.0, 206342.0, 657.0, 4132086417.0, 807.0, 17193605361.0, 20403986.0, 5315655166.0, 2383654774.0, 5924037.0, 218587920.0, 5241338754.0, 2571864660.0, 60539544.0, 13956023.0, 126083.0, 912801, 76624.75 
3806.495446, 612.0, 3388666514.0, 19993804.0, 40358186.0, 67428908.0, 9288065739.0, 205598.0, 612.0, 3790111981.0, 835.0, 16656403126.0, 18309496.0, 5051634073.0, 2439252242.0, 6485996.0, 156272715.0, 5047083665.0, 2439699766.0, 59597385.0, 13890540.0, 126295.0, 929390, 76485.57 
4236.537744, 624.0, 3634039143.0, 20774436.0, 39752363.0, 65156340.0, 10617859110.0, 217028.0, 624.0, 4228871398.0, 801.0, 18440345862.0, 22104229.0, 5315027879.0, 2554977113.0, 6772219.0, 170702511.0, 4907861087.0, 2503629812.0, 76438387.0, 14324301.0, 132004.0, 962187, 78429.27 
4207.276891, 612.0, 3641978224.0, 22143906.0, 39279164.0, 68633175.0, 10287461895.0, 211173.0, 612.0, 4185874683.0, 801.0, 16475685012.0, 20495441.0, 4981362055.0, 2416326862.0, 7913242.0, 163321556.0, 5282521531.0, 2592876449.0, 62779416.0, 13996886.0, 129608.0, 925635, 77371.28 
3964.514859, 607.0, 3812040877.0, 21041176.0, 41774648.0, 73381589.0, 9940694522.0, 162000.0, 607.0, 3939141407.0, 801.0, 17472195371.0, 18125279.0, 4846283247.0, 2421102182.0, 5751782.0, 150992058.0, 5057476545.0, 2487394598.0, 60994006.0, 13996886.0, 130098.0, 948808, 77226.9 
3908.564362, 652.0, 3493927673.0, 21073044.0, 39141942.0, 69886639.0, 9412066514.0, 186625.0, 652.0, 3902762614.0, 835.0, 16126608810.0, 17097525.0, 5039304703.0, 2406726526.0, 7160058.0, 159797550.0, 5286910558.0, 2548318173.0, 59585683.0, 13890540.0, 126136.0, 926480, 76585.38 
4065.010799, 592.0, 3838391075.0, 21474069.0, 59102325.0, 112232991.0, 9129059770.0, 191528.0, 592.0, 4062081997.0, 829.0, 16536022492.0, 20031335.0, 5250836239.0, 2605998461.0, 5827702.0, 194204321.0, 5355289270.0, 2491869471.0, 58729579.0, 13996886.0, 129607.0, 901547, 77364.06 
4822.625309, 691.0, 4171347770.0, 23192221.0, 49430729.0, 81660049.0, 11905788218.0, 265169.0, 691.0, 4793030550.0, 877.0, 21016036178.0, 24657216.0, 6554489055.0, 3113894076.0, 7686927.0, 209885839.0, 6246655220.0, 3027407892.0, 74195158.0, 16540131.0, 138847.0, 866163, 91049.58 
3894.645815, 608.0, 3335181934.0, 20376636.0, 41966168.0, 72019588.0, 9344019634.0, 191718.0, 608.0, 3856363061.0, 794.0, 16228406667.0, 17733996.0, 4490669833.0, 2456809935.0, 5473936.0, 171216683.0, 4532221514.0, 2286779931.0, 62646887.0, 13366676.0, 123509.0, 921344, 73769.34 
4144.597909, 563.0, 3873509707.0, 20616314.0, 38157289.0, 66319466.0, 10049197869.0, 195493.0, 563.0, 4133152814.0, 768.0, 17727690064.0, 15585873.0, 5212480651.0, 2422759117.0, 7578180.0, 162859262.0, 5274691439.0, 2568081993.0, 66286691.0, 13996886.0, 129617.0, 951032, 77362.22 
5192.65028, 678.0, 4973602466.0, 26319827.0, 74813322.0, 143357518.0, 12059674581.0, 261056.0, 678.0, 5188375781.0, 912.0, 21478271489.0, 27581786.0, 6797569721.0, 3144703466.0, 8934770.0, 295579006.0, 6680091579.0, 3080914142.0, 70419507.0, 16539945.0, 135594.0, 905237, 90953.24 
4382.415294, 578.0, 4370172397.0, 25331584.0, 66157668.0, 126220734.0, 10303220442.0, 213595.0, 578.0, 4377560242.0, 793.0, 18697025388.0, 21006143.0, 5395347986.0, 2536629801.0, 4872102.0, 234195356.0, 5636946295.0, 2590452524.0, 65656183.0, 14087212.0, 139710.0, 864729, 78214.89 
4717.66699, 639.0, 4273800867.0, 26024884.0, 50430450.0, 85386089.0, 11910980908.0, 206083.0, 639.0, 4705658928.0, 843.0, 22065828535.0, 21944090.0, 6645457595.0, 2975448666.0, 5816539.0, 216751702.0, 6033344329.0, 2942641661.0, 62870905.0, 16541171.0, 135448.0, 817091, 91401.42 
4779.579752, 609.0, 4805558251.0, 29190128.0, 109150387.0, 226318779.0, 9761471860.0, 214144.0, 609.0, 4776035659.0, 822.0, 17955962569.0, 24031021.0, 6148885193.0, 2678239261.0, 5137230.0, 359564837.0, 5845823775.0, 2540990123.0, 67902708.0, 14153439.0, 140579.0, 836614, 78414.24 
4189.858366, 624.0, 3777728054.0, 21940813.0, 57104624.0, 106627619.0, 9391173018.0, 205224.0, 624.0, 4169728798.0, 793.0, 16407680805.0, 19935870.0, 5308579052.0, 2342811177.0, 6096243.0, 211726255.0, 5335570539.0, 2554712923.0, 66929021.0, 13923308.0, 126147.0, 927300, 76582.82 
4868.017048, 704.0, 4378017327.0, 24419600.0, 59555440.0, 106167735.0, 11308856202.0, 249804.0, 704.0, 4858328044.0, 875.0, 19369966528.0, 27587576.0, 6214899742.0, 3053581405.0, 7951032.0, 228480952.0, 6071803024.0, 2833199827.0, 65402589.0, 15724380.0, 135873.0, 958751, 86860.75 
4356.970093, 594.0, 3999218565.0, 24148840.0, 62915064.0, 126869150.0, 9993348745.0, 210780.0, 594.0, 4342441363.0, 804.0, 16992298014.0, 19815133.0, 5553241255.0, 2449189193.0, 7032335.0, 212540356.0, 5258922365.0, 2611782220.0, 64473556.0, 13996886.0, 130098.0, 921937, 77228.53 
